indicator_name,indicator,confidence_level,scheme,N_F,y_FH,v_HF,NSUM_estimate,NSUM_prevalence,rds_prevalence,rds_estimate,nsum_rds_ratio,n_total,n_out_reports,n_hidden_visibility,n_rds,nsum_ci_lower,nsum_ci_upper,rds_ci_lower,rds_ci_upper,error
document_withholding,document_withholding_rds,highest,rds_I_access_to_help,100000,0.2939746543131341,5.349848579824431,0.054950088759854514,5.495008875985452e-7,0.25883684252946637,25883.684252946638,2.1229624122616513e-6,85,85,20,85,NA,NA,NA,NA,NA
document_withholding,document_withholding_rds,highest,rds_I_access_to_help,980000,0.2939746543131341,5.349848579824431,0.054950088759854514,5.607151914270869e-8,0.25883684252946637,253660.10567887704,2.1662881757771953e-7,85,85,20,85,0.029372907589778736,0.10696945675446912,172907.29253585284,345994.1570989637,NA
document_withholding,document_withholding_rds,highest,rds_I_access_to_help,1740000,0.2939746543131341,5.349848579824431,0.054950088759854514,3.158051078152558e-8,0.25883684252946637,450376.10600127146,1.2200933403802594e-7,85,85,20,85,NA,NA,NA,NA,NA
document_withholding,document_withholding_rds,highest,vh_980k,50000,235763.9645408973,2.4724699063753905,95355.64575850562,1.9071129151701125,0.34244496558616244,17122.24827930812,5.569107759857736,85,85,20,85,NA,NA,NA,NA,NA
document_withholding,document_withholding_rds,highest,vh_980k,100000,235763.9645408973,2.4724699063753905,95355.64575850562,0.9535564575850562,0.34244496558616244,34244.49655861624,2.784553879928868,85,85,20,85,NA,NA,NA,NA,NA
document_withholding,document_withholding_rds,highest,vh_980k,980000,235763.9645408973,2.4724699063753905,95355.64575850562,0.0973016793454139,0.34244496558616244,335596.0662744392,0.28413815101314976,85,85,20,85,45118.514244982296,153774.9043590076,187391.1841037392,479309.35244340973,NA
document_withholding,document_withholding_rds,highest,vh_980k,1740000,235763.9645408973,2.4724699063753905,95355.64575850562,0.054802095263508974,0.34244496558616244,595854.2401199227,0.16003183217981998,85,85,20,85,NA,NA,NA,NA,NA
document_withholding,document_withholding_rds,highest,vh_100k,50000,24057.547402132357,2.47246990637539,9730.167934541383,0.19460335869082765,0.3424449655861622,17122.24827930811,0.5682763020262995,85,85,20,85,NA,NA,NA,NA,NA
document_withholding,document_withholding_rds,highest,vh_100k,100000,24057.547402132357,2.47246990637539,9730.167934541383,0.09730167934541382,0.3424449655861622,34244.49655861622,0.28413815101314976,85,85,20,85,NA,NA,NA,NA,NA
document_withholding,document_withholding_rds,highest,vh_100k,980000,24057.547402132357,2.47246990637539,9730.167934541383,0.00992874279034835,0.3424449655861622,335596.066274439,0.02899368887889283,85,85,20,85,4524.320689757617,15441.08762808376,185767.9638551911,483671.4049905371,NA
document_withholding,document_withholding_rds,highest,vh_100k,1740000,24057.547402132357,2.47246990637539,9730.167934541383,0.005592050537092749,0.3424449655861622,595854.2401199222,0.016329778793859183,85,85,20,85,NA,NA,NA,NA,NA
document_withholding,document_withholding_rds,highest,vh_050k,50000,12028.773701066179,2.47246990637539,4865.083967270692,0.09730167934541382,0.3424449655861622,17122.24827930811,0.28413815101314976,85,85,20,85,NA,NA,NA,NA,NA
document_withholding,document_withholding_rds,highest,vh_050k,100000,12028.773701066179,2.47246990637539,4865.083967270692,0.04865083967270691,0.3424449655861622,34244.49655861622,0.14206907550657488,85,85,20,85,NA,NA,NA,NA,NA
document_withholding,document_withholding_rds,highest,vh_050k,980000,12028.773701066179,2.47246990637539,4865.083967270692,0.004964371395174175,0.3424449655861622,335596.066274439,0.014496844439446415,85,85,20,85,2396.3698563086414,8056.84036285919,184266.5272553335,487125.05579655565,NA
document_withholding,document_withholding_rds,highest,vh_050k,1740000,12028.773701066179,2.47246990637539,4865.083967270692,0.0027960252685463745,0.3424449655861622,595854.2401199222,0.008164889396929591,85,85,20,85,NA,NA,NA,NA,NA
document_withholding,document_withholding_rds,highest,ss_980k,50000,235763.9645408973,2.4724699063753905,95355.64575850562,1.9071129151701125,0.34244496558616244,17122.24827930812,5.569107759857736,85,85,20,85,NA,NA,NA,NA,NA
document_withholding,document_withholding_rds,highest,ss_980k,100000,235763.9645408973,2.4724699063753905,95355.64575850562,0.9535564575850562,0.34244496558616244,34244.49655861624,2.784553879928868,85,85,20,85,NA,NA,NA,NA,NA
document_withholding,document_withholding_rds,highest,ss_980k,980000,235763.9645408973,2.4724699063753905,95355.64575850562,0.0973016793454139,0.34244496558616244,335596.0662744392,0.28413815101314976,85,85,20,85,44640.21166828475,153691.8064230671,191433.8276048477,481383.9698131713,NA
